f127.0.0.1:1111,127.0.0.1:2222	109669	11	39	0	3
f127.0.0.1:1111,127.0.0.1:2222	109669	10
f127.0.0.1:1111,127.0.0.1:2222	109669	9
f127.0.0.1:2222,127.0.0.1:1111	109669	10	0	31	4
f127.0.0.1:2222,127.0.0.1:1111	109669	9
f127.0.0.1:1111,127.0.0.1:2222	109676	8
f127.0.0.1:2222,127.0.0.1:1111	109676	9	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	109677	8
f127.0.0.1:1111,127.0.0.1:2222	109677	9	40	0	3
f127.0.0.1:1111,127.0.0.1:2222	109678	10	41	0	3
f127.0.0.1:1111,127.0.0.1:2222	109678	11	42	0	3
f127.0.0.1:1111,127.0.0.1:2222	109678	10
f127.0.0.1:1111,127.0.0.1:2222	109678	-1	42	0
f127.0.0.1:1111,127.0.0.1:2222	109680	11	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	109680	10
f127.0.0.1:1111,127.0.0.1:2222	109680	9
f127.0.0.1:1111,127.0.0.1:2222	109680	8
f127.0.0.1:2222,127.0.0.1:1111	109680	9	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	109680	8
f127.0.0.1:2222,127.0.0.1:1111	109680	-1	0	35
f127.0.0.1:2222,127.0.0.1:1111	109680	9	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	109681	8
f127.0.0.1:1111,127.0.0.1:2222	109682	7
f127.0.0.1:2222,127.0.0.1:1111	109682	8	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	109682	7
f127.0.0.1:1111,127.0.0.1:2222	109683	8	36	0	3
f127.0.0.1:1111,127.0.0.1:2222	109683	9	37	0	3
f127.0.0.1:1111,127.0.0.1:2222	109683	10	38	0	3
f127.0.0.1:1111,127.0.0.1:2222	109683	11	39	0	3
f127.0.0.1:1111,127.0.0.1:2222	109683	10
f127.0.0.1:1111,127.0.0.1:2222	109684	11	40	0	3
f127.0.0.1:1111,127.0.0.1:2222	109684	10
f127.0.0.1:1111,127.0.0.1:2222	109684	11	41	0	3
f127.0.0.1:1111,127.0.0.1:2222	109684	10
f127.0.0.1:1111,127.0.0.1:2222	109684	9
f127.0.0.1:1111,127.0.0.1:2222	109685	10	42	0	3
f127.0.0.1:1111,127.0.0.1:2222	109685	11	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	109685	10
f127.0.0.1:2222,127.0.0.1:1111	109685	11	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	109685	10
f127.0.0.1:1111,127.0.0.1:2222	109689	9
f127.0.0.1:2222,127.0.0.1:1111	109689	10	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	109689	9
f127.0.0.1:1111,127.0.0.1:2222	109689	10	36	0	3
f127.0.0.1:1111,127.0.0.1:2222	109690	11	37	0	3
f127.0.0.1:1111,127.0.0.1:2222	109690	10
f127.0.0.1:1111,127.0.0.1:2222	109690	11	38	0	3
f127.0.0.1:1111,127.0.0.1:2222	109690	10
f127.0.0.1:1111,127.0.0.1:2222	109690	11	39	0	3
f127.0.0.1:1111,127.0.0.1:2222	109690	10
f127.0.0.1:1111,127.0.0.1:2222	109690	11	40	0	3
f127.0.0.1:1111,127.0.0.1:2222	109690	10
f127.0.0.1:1111,127.0.0.1:2222	109690	11	41	0	3
f127.0.0.1:1111,127.0.0.1:2222	109690	10
f127.0.0.1:1111,127.0.0.1:2222	109690	11	42	0	3
f127.0.0.1:1111,127.0.0.1:2222	109690	10
f127.0.0.1:1111,127.0.0.1:2222	109690	11	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	109690	10
f127.0.0.1:1111,127.0.0.1:2222	109692	9
f127.0.0.1:2222,127.0.0.1:1111	109692	10	0	35	4
f127.0.0.1:1111,127.0.0.1:2222	109693	9
f127.0.0.1:2222,127.0.0.1:1111	109693	8
f127.0.0.1:2222,127.0.0.1:1111	109693	9	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	109694	8
f127.0.0.1:1111,127.0.0.1:2222	109694	9	36	0	3
f127.0.0.1:1111,127.0.0.1:2222	109694	10	37	0	3
f127.0.0.1:1111,127.0.0.1:2222	109694	11	38	0	3
f127.0.0.1:1111,127.0.0.1:2222	109694	10
f127.0.0.1:1111,127.0.0.1:2222	109694	11	39	0	3
f127.0.0.1:1111,127.0.0.1:2222	109694	10
f127.0.0.1:1111,127.0.0.1:2222	109694	11	40	0	3
f127.0.0.1:1111,127.0.0.1:2222	109694	10
f127.0.0.1:1111,127.0.0.1:2222	109694	11	41	0	3
f127.0.0.1:1111,127.0.0.1:2222	109695	10
f127.0.0.1:1111,127.0.0.1:2222	109695	11	42	0	3
f127.0.0.1:1111,127.0.0.1:2222	109695	10
f127.0.0.1:1111,127.0.0.1:2222	109695	11	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	109695	10
f127.0.0.1:1111,127.0.0.1:2222	109696	9
f127.0.0.1:2222,127.0.0.1:1111	109696	10	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	109696	9
f127.0.0.1:1111,127.0.0.1:2222	109703	8
f127.0.0.1:2222,127.0.0.1:1111	109703	9	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	109704	8
f127.0.0.1:1111,127.0.0.1:2222	109704	9	36	0	3
f127.0.0.1:1111,127.0.0.1:2222	109705	10	37	0	3
f127.0.0.1:1111,127.0.0.1:2222	109705	11	38	0	3
f127.0.0.1:1111,127.0.0.1:2222	109705	10
f127.0.0.1:1111,127.0.0.1:2222	109705	11	39	0	3
f127.0.0.1:1111,127.0.0.1:2222	109705	10
f127.0.0.1:1111,127.0.0.1:2222	109705	-1	39	0
f127.0.0.1:1111,127.0.0.1:2222	109707	11	40	0	3
f127.0.0.1:1111,127.0.0.1:2222	109707	10
f127.0.0.1:1111,127.0.0.1:2222	109707	9
f127.0.0.1:1111,127.0.0.1:2222	109707	8
f127.0.0.1:1111,127.0.0.1:2222	109707	9	41	0	3
f127.0.0.1:1111,127.0.0.1:2222	109708	10	42	0	3
f127.0.0.1:1111,127.0.0.1:2222	109708	11	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	109708	10
f127.0.0.1:2222,127.0.0.1:1111	109708	11	0	35	4
f127.0.0.1:2222,127.0.0.1:1111	109709	10
f127.0.0.1:1111,127.0.0.1:2222	109712	9
f127.0.0.1:1111,127.0.0.1:2222	109712	8
f127.0.0.1:2222,127.0.0.1:1111	109712	9	0	41	4
f127.0.0.1:2222,127.0.0.1:1111	109713	10	0	41	4
f127.0.0.1:2222,127.0.0.1:1111	109713	9
f127.0.0.1:1111,127.0.0.1:2222	109713	8
f127.0.0.1:2222,127.0.0.1:1111	109713	9	0	41	4
f127.0.0.1:2222,127.0.0.1:1111	109713	8
f127.0.0.1:1111,127.0.0.1:2222	109713	9	44	0	3
f127.0.0.1:2222,127.0.0.1:1111	109713	8
f127.0.0.1:1111,127.0.0.1:2222	109714	9	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	109714	10	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	109714	9
f127.0.0.1:1111,127.0.0.1:2222	109714	-1	46	0
f127.0.0.1:1111,127.0.0.1:2222	109714	10	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	109714	9
f127.0.0.1:1111,127.0.0.1:2222	109714	-1	47	0
f127.0.0.1:1111,127.0.0.1:2222	109714	10	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	109714	11	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109714	10
f127.0.0.1:2222,127.0.0.1:1111	109715	11	0	42	4
f127.0.0.1:1111,127.0.0.1:2222	109715	12	42	0	3
f127.0.0.1:1111,127.0.0.1:2222	109715	11
f127.0.0.1:2222,127.0.0.1:1111	109715	10
f127.0.0.1:1111,127.0.0.1:2222	109715	11	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	109715	10
f127.0.0.1:1111,127.0.0.1:2222	109715	11	44	0	3
f127.0.0.1:1111,127.0.0.1:2222	109715	10
f127.0.0.1:1111,127.0.0.1:2222	109716	11	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	109716	10
f127.0.0.1:1111,127.0.0.1:2222	109716	-1	45	0
f127.0.0.1:1111,127.0.0.1:2222	109716	11	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	109716	10
f127.0.0.1:1111,127.0.0.1:2222	109716	11	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	109716	10
f127.0.0.1:1111,127.0.0.1:2222	109716	11	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	109716	10
f127.0.0.1:1111,127.0.0.1:2222	109716	-1	48	0
f127.0.0.1:1111,127.0.0.1:2222	109716	11	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109716	10
f127.0.0.1:1111,127.0.0.1:2222	109717	11	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	109717	10
f127.0.0.1:1111,127.0.0.1:2222	109718	9
f127.0.0.1:2222,127.0.0.1:1111	109718	10	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	109718	9
f127.0.0.1:2222,127.0.0.1:1111	109718	-1	0	42
f127.0.0.1:1111,127.0.0.1:2222	109720	8
f127.0.0.1:2222,127.0.0.1:1111	109720	9	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	109720	8
f127.0.0.1:1111,127.0.0.1:2222	109722	7
f127.0.0.1:2222,127.0.0.1:1111	109723	8	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	109723	7
f127.0.0.1:1111,127.0.0.1:2222	109723	8	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	109723	9	44	0	3
f127.0.0.1:1111,127.0.0.1:2222	109723	10	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	109723	11	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	109723	10
f127.0.0.1:1111,127.0.0.1:2222	109723	11	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	109724	10
f127.0.0.1:1111,127.0.0.1:2222	109724	11	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	109724	10
f127.0.0.1:1111,127.0.0.1:2222	109724	11	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109724	10
f127.0.0.1:1111,127.0.0.1:2222	109724	-1	49	0
f127.0.0.1:1111,127.0.0.1:2222	109724	11	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	109724	10
f127.0.0.1:1111,127.0.0.1:2222	109730	9
f127.0.0.1:2222,127.0.0.1:1111	109730	10	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	109731	9
f127.0.0.1:1111,127.0.0.1:2222	109733	8
f127.0.0.1:1111,127.0.0.1:2222	109733	7
f127.0.0.1:2222,127.0.0.1:1111	109733	8	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	109734	9	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	109734	8
f127.0.0.1:1111,127.0.0.1:2222	109734	9	43	0	3
f127.0.0.1:2222,127.0.0.1:1111	109734	8
f127.0.0.1:1111,127.0.0.1:2222	109734	9	44	0	3
f127.0.0.1:1111,127.0.0.1:2222	109734	10	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	109735	11	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	109735	10
f127.0.0.1:1111,127.0.0.1:2222	109735	11	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	109735	10
f127.0.0.1:1111,127.0.0.1:2222	109735	11	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	109735	10
f127.0.0.1:1111,127.0.0.1:2222	109735	11	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109735	10
f127.0.0.1:1111,127.0.0.1:2222	109736	11	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	109736	10
f127.0.0.1:1111,127.0.0.1:2222	109736	9
f127.0.0.1:1111,127.0.0.1:2222	109736	8
f127.0.0.1:2222,127.0.0.1:1111	109736	9	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	109737	10	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	109737	9
f127.0.0.1:1111,127.0.0.1:2222	109737	10	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	109737	9
f127.0.0.1:1111,127.0.0.1:2222	109737	-1	43	0
f127.0.0.1:1111,127.0.0.1:2222	109737	10	44	0	3
f127.0.0.1:2222,127.0.0.1:1111	109737	9
f127.0.0.1:1111,127.0.0.1:2222	109737	10	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	109738	11	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	109738	10
f127.0.0.1:1111,127.0.0.1:2222	109738	11	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	109738	10
f127.0.0.1:1111,127.0.0.1:2222	109738	11	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	109738	10
f127.0.0.1:1111,127.0.0.1:2222	109738	-1	48	0
f127.0.0.1:1111,127.0.0.1:2222	109738	11	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109738	10
f127.0.0.1:1111,127.0.0.1:2222	109738	11	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	109738	10
f127.0.0.1:1111,127.0.0.1:2222	109739	9
f127.0.0.1:2222,127.0.0.1:1111	109739	10	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	109740	9
f127.0.0.1:1111,127.0.0.1:2222	109740	10	43	0	3
f127.0.0.1:1111,127.0.0.1:2222	109740	11	44	0	3
f127.0.0.1:1111,127.0.0.1:2222	109740	10
f127.0.0.1:1111,127.0.0.1:2222	109741	11	45	0	3
f127.0.0.1:1111,127.0.0.1:2222	109741	10
f127.0.0.1:1111,127.0.0.1:2222	109741	11	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	109741	10
f127.0.0.1:1111,127.0.0.1:2222	109741	11	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	109741	10
f127.0.0.1:1111,127.0.0.1:2222	109741	11	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	109741	10
f127.0.0.1:1111,127.0.0.1:2222	109742	11	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109742	10
f127.0.0.1:1111,127.0.0.1:2222	109742	11	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	109742	10
f127.0.0.1:1111,127.0.0.1:2222	109743	9
f127.0.0.1:2222,127.0.0.1:1111	109743	10	0	42	4
f127.0.0.1:2222,127.0.0.1:1111	109743	9
f127.0.0.1:1111,127.0.0.1:2222	109746	8
f127.0.0.1:2222,127.0.0.1:1111	109747	9	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	109747	8
f127.0.0.1:2222,127.0.0.1:1111	109747	-1	0	45
f127.0.0.1:1111,127.0.0.1:2222	109749	7
f127.0.0.1:2222,127.0.0.1:1111	109750	8	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	109750	7
f127.0.0.1:1111,127.0.0.1:2222	109750	8	51	0	3
f127.0.0.1:1111,127.0.0.1:2222	109750	9	52	0	3
f127.0.0.1:1111,127.0.0.1:2222	109750	8
f127.0.0.1:1111,127.0.0.1:2222	109750	-1	52	0
f127.0.0.1:1111,127.0.0.1:2222	109750	9	53	0	3
f127.0.0.1:1111,127.0.0.1:2222	109750	8
f127.0.0.1:1111,127.0.0.1:2222	109750	-1	53	0
f127.0.0.1:1111,127.0.0.1:2222	109752	7
f127.0.0.1:2222,127.0.0.1:1111	109752	8	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	109752	7
f127.0.0.1:2222,127.0.0.1:1111	109752	-1	0	45
f127.0.0.1:1111,127.0.0.1:2222	109757	6
f127.0.0.1:2222,127.0.0.1:1111	109758	7	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	109758	6
f127.0.0.1:2222,127.0.0.1:1111	109758	-1	0	45
f127.0.0.1:1111,127.0.0.1:2222	109761	5
f127.0.0.1:2222,127.0.0.1:1111	109761	6	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	109762	5
f127.0.0.1:1111,127.0.0.1:2222	109763	4
f127.0.0.1:1111,127.0.0.1:2222	109763	3
f127.0.0.1:2222,127.0.0.1:1111	109763	4	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	109764	5	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	109764	4
f127.0.0.1:1111,127.0.0.1:2222	109764	5	46	0	3
f127.0.0.1:2222,127.0.0.1:1111	109764	4
f127.0.0.1:1111,127.0.0.1:2222	109764	5	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	109765	6	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	109765	7	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109765	6
f127.0.0.1:1111,127.0.0.1:2222	109765	-1	49	0
f127.0.0.1:1111,127.0.0.1:2222	109765	7	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	109765	8	51	0	3
f127.0.0.1:1111,127.0.0.1:2222	109765	9	52	0	3
f127.0.0.1:1111,127.0.0.1:2222	109766	10	53	0	3
f127.0.0.1:1111,127.0.0.1:2222	109766	9
f127.0.0.1:2222,127.0.0.1:1111	109766	10	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	109766	9
f127.0.0.1:1111,127.0.0.1:2222	109767	10	46	0	3
f127.0.0.1:1111,127.0.0.1:2222	109767	11	47	0	3
f127.0.0.1:1111,127.0.0.1:2222	109767	10
f127.0.0.1:1111,127.0.0.1:2222	109767	11	48	0	3
f127.0.0.1:1111,127.0.0.1:2222	109767	10
f127.0.0.1:1111,127.0.0.1:2222	109767	11	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109767	10
f127.0.0.1:1111,127.0.0.1:2222	109768	11	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	109768	10
f127.0.0.1:1111,127.0.0.1:2222	109768	11	51	0	3
f127.0.0.1:1111,127.0.0.1:2222	109768	10
f127.0.0.1:1111,127.0.0.1:2222	109768	11	52	0	3
f127.0.0.1:1111,127.0.0.1:2222	109768	10
f127.0.0.1:1111,127.0.0.1:2222	109768	-1	52	0
f127.0.0.1:1111,127.0.0.1:2222	109768	11	53	0	3
f127.0.0.1:1111,127.0.0.1:2222	109768	10
f127.0.0.1:1111,127.0.0.1:2222	109769	9
f127.0.0.1:2222,127.0.0.1:1111	109769	10	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	109769	9
f127.0.0.1:2222,127.0.0.1:1111	109769	-1	0	45
f127.0.0.1:1111,127.0.0.1:2222	109773	8
f127.0.0.1:2222,127.0.0.1:1111	109774	9	0	45	4
f127.0.0.1:2222,127.0.0.1:1111	109774	8
f127.0.0.1:1111,127.0.0.1:2222	109776	7
f127.0.0.1:2222,127.0.0.1:1111	109776	8	0	46	4
f127.0.0.1:2222,127.0.0.1:1111	109776	7
f127.0.0.1:1111,127.0.0.1:2222	109777	8	54	0	3
f127.0.0.1:1111,127.0.0.1:2222	109777	7
f127.0.0.1:1111,127.0.0.1:2222	109777	-1	54	0
f127.0.0.1:1111,127.0.0.1:2222	109779	6
f127.0.0.1:2222,127.0.0.1:1111	109780	7	0	48	4
f127.0.0.1:2222,127.0.0.1:1111	109780	6
f127.0.0.1:1111,127.0.0.1:2222	109780	7	55	0	3
f127.0.0.1:1111,127.0.0.1:2222	109781	8	56	0	3
f127.0.0.1:1111,127.0.0.1:2222	109781	7
f127.0.0.1:1111,127.0.0.1:2222	109781	-1	56	0
f127.0.0.1:1111,127.0.0.1:2222	109782	6
f127.0.0.1:2222,127.0.0.1:1111	109782	7	0	48	4
f127.0.0.1:2222,127.0.0.1:1111	109782	6
f127.0.0.1:1111,127.0.0.1:2222	109785	5
f127.0.0.1:2222,127.0.0.1:1111	109785	6	0	48	4
f127.0.0.1:2222,127.0.0.1:1111	109786	5
f127.0.0.1:1111,127.0.0.1:2222	109786	6	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109786	7	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	109786	8	51	0	3
f127.0.0.1:1111,127.0.0.1:2222	109786	9	52	0	3
f127.0.0.1:1111,127.0.0.1:2222	109786	10	53	0	3
f127.0.0.1:1111,127.0.0.1:2222	109787	11	54	0	3
f127.0.0.1:1111,127.0.0.1:2222	109787	10
f127.0.0.1:1111,127.0.0.1:2222	109787	11	55	0	3
f127.0.0.1:1111,127.0.0.1:2222	109787	10
f127.0.0.1:1111,127.0.0.1:2222	109787	11	56	0	3
f127.0.0.1:1111,127.0.0.1:2222	109787	10
f127.0.0.1:1111,127.0.0.1:2222	109788	9
f127.0.0.1:2222,127.0.0.1:1111	109788	10	0	48	4
f127.0.0.1:2222,127.0.0.1:1111	109788	9
f127.0.0.1:1111,127.0.0.1:2222	109791	8
f127.0.0.1:2222,127.0.0.1:1111	109792	9	0	48	4
f127.0.0.1:2222,127.0.0.1:1111	109792	8
f127.0.0.1:1111,127.0.0.1:2222	109793	9	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109796	8
f127.0.0.1:1111,127.0.0.1:2222	109796	7
f127.0.0.1:1111,127.0.0.1:2222	109797	8	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	109797	9	51	0	3
f127.0.0.1:1111,127.0.0.1:2222	109797	8
f127.0.0.1:1111,127.0.0.1:2222	109797	-1	51	0
f127.0.0.1:1111,127.0.0.1:2222	109797	9	52	0	3
f127.0.0.1:1111,127.0.0.1:2222	109797	8
f127.0.0.1:1111,127.0.0.1:2222	109797	-1	52	0
f127.0.0.1:1111,127.0.0.1:2222	109797	9	53	0	3
f127.0.0.1:1111,127.0.0.1:2222	109797	10	54	0	3
f127.0.0.1:1111,127.0.0.1:2222	109798	11	55	0	3
f127.0.0.1:1111,127.0.0.1:2222	109798	10
f127.0.0.1:1111,127.0.0.1:2222	109798	11	56	0	3
f127.0.0.1:1111,127.0.0.1:2222	109798	10
f127.0.0.1:2222,127.0.0.1:1111	109799	11	0	48	4
f127.0.0.1:2222,127.0.0.1:1111	109799	12	0	48	4
f127.0.0.1:2222,127.0.0.1:1111	109799	11
f127.0.0.1:2222,127.0.0.1:1111	109799	10
f127.0.0.1:1111,127.0.0.1:2222	109800	11	49	0	3
f127.0.0.1:1111,127.0.0.1:2222	109800	10
f127.0.0.1:1111,127.0.0.1:2222	109800	11	50	0	3
f127.0.0.1:1111,127.0.0.1:2222	109800	10
f127.0.0.1:1111,127.0.0.1:2222	109800	11	51	0	3
f127.0.0.1:1111,127.0.0.1:2222	109800	10
f127.0.0.1:1111,127.0.0.1:2222	109800	11	52	0	3
f127.0.0.1:1111,127.0.0.1:2222	109800	10
f127.0.0.1:1111,127.0.0.1:2222	109801	9
f127.0.0.1:1111,127.0.0.1:2222	109801	10	53	0	3
f127.0.0.1:1111,127.0.0.1:2222	109801	11	54	0	3
f127.0.0.1:1111,127.0.0.1:2222	109801	10
f127.0.0.1:1111,127.0.0.1:2222	109801	11	55	0	3
f127.0.0.1:1111,127.0.0.1:2222	109801	10
f127.0.0.1:1111,127.0.0.1:2222	109801	11	56	0	3
f127.0.0.1:1111,127.0.0.1:2222	109801	10
f127.0.0.1:2222,127.0.0.1:1111	109801	11	0	48	4
f127.0.0.1:2222,127.0.0.1:1111	109802	10
f127.0.0.1:1111,127.0.0.1:2222	109803	9
f127.0.0.1:2222,127.0.0.1:1111	109803	10	0	53	4
f127.0.0.1:2222,127.0.0.1:1111	109803	9
f127.0.0.1:1111,127.0.0.1:2222	109803	10	57	0	3
f127.0.0.1:1111,127.0.0.1:2222	109804	11	58	0	3
f127.0.0.1:1111,127.0.0.1:2222	109804	10
f127.0.0.1:1111,127.0.0.1:2222	109804	11	59	0	3
f127.0.0.1:1111,127.0.0.1:2222	109804	10
f127.0.0.1:1111,127.0.0.1:2222	109804	11	60	0	3
f127.0.0.1:1111,127.0.0.1:2222	109804	10
f127.0.0.1:1111,127.0.0.1:2222	109804	11	61	0	3
f127.0.0.1:1111,127.0.0.1:2222	109804	10
f127.0.0.1:1111,127.0.0.1:2222	109806	9
f127.0.0.1:2222,127.0.0.1:1111	109806	10	0	53	4
f127.0.0.1:2222,127.0.0.1:1111	109806	9
f127.0.0.1:1111,127.0.0.1:2222	109809	8
f127.0.0.1:2222,127.0.0.1:1111	109809	9	0	53	4
f127.0.0.1:2222,127.0.0.1:1111	109810	8
f127.0.0.1:1111,127.0.0.1:2222	109810	9	54	0	3
f127.0.0.1:1111,127.0.0.1:2222	109810	10	55	0	3
f127.0.0.1:1111,127.0.0.1:2222	109811	11	56	0	3
f127.0.0.1:1111,127.0.0.1:2222	109811	10
f127.0.0.1:1111,127.0.0.1:2222	109811	11	57	0	3
f127.0.0.1:1111,127.0.0.1:2222	109811	10
f127.0.0.1:1111,127.0.0.1:2222	109811	11	58	0	3
f127.0.0.1:1111,127.0.0.1:2222	109811	10
f127.0.0.1:1111,127.0.0.1:2222	109811	11	59	0	3
f127.0.0.1:1111,127.0.0.1:2222	109811	10
f127.0.0.1:1111,127.0.0.1:2222	109812	11	60	0	3
f127.0.0.1:1111,127.0.0.1:2222	109812	10
f127.0.0.1:1111,127.0.0.1:2222	109812	9
f127.0.0.1:1111,127.0.0.1:2222	109812	10	61	0	3
f127.0.0.1:2222,127.0.0.1:1111	109812	11	0	53	4
f127.0.0.1:2222,127.0.0.1:1111	109813	10
f127.0.0.1:1111,127.0.0.1:2222	109815	9
f127.0.0.1:2222,127.0.0.1:1111	109815	10	0	53	4
f127.0.0.1:2222,127.0.0.1:1111	109816	9
f127.0.0.1:1111,127.0.0.1:2222	109816	10	54	0	3
f127.0.0.1:1111,127.0.0.1:2222	109816	11	55	0	3
f127.0.0.1:1111,127.0.0.1:2222	109816	10
f127.0.0.1:1111,127.0.0.1:2222	109816	11	56	0	3
f127.0.0.1:1111,127.0.0.1:2222	109816	10
f127.0.0.1:1111,127.0.0.1:2222	109816	11	57	0	3
f127.0.0.1:1111,127.0.0.1:2222	109816	10
f127.0.0.1:1111,127.0.0.1:2222	109817	11	58	0	3
f127.0.0.1:1111,127.0.0.1:2222	109817	10
f127.0.0.1:1111,127.0.0.1:2222	109817	11	59	0	3
f127.0.0.1:1111,127.0.0.1:2222	109817	10
f127.0.0.1:1111,127.0.0.1:2222	109817	11	60	0	3
f127.0.0.1:1111,127.0.0.1:2222	109817	10
f127.0.0.1:1111,127.0.0.1:2222	109817	11	61	0	3
f127.0.0.1:1111,127.0.0.1:2222	109817	10
f127.0.0.1:1111,127.0.0.1:2222	109822	9
f127.0.0.1:1111,127.0.0.1:2222	109822	8
f127.0.0.1:2222,127.0.0.1:1111	109822	9	0	53	4
f127.0.0.1:2222,127.0.0.1:1111	109822	8
f127.0.0.1:2222,127.0.0.1:1111	109822	-1	0	53
f127.0.0.1:2222,127.0.0.1:1111	109822	9	0	53	4
f127.0.0.1:1111,127.0.0.1:2222	109823	8
f127.0.0.1:2222,127.0.0.1:1111	109823	7
f127.0.0.1:2222,127.0.0.1:1111	109823	8	0	53	4
f127.0.0.1:2222,127.0.0.1:1111	109824	7
f127.0.0.1:1111,127.0.0.1:2222	109824	8	54	0	3
f127.0.0.1:1111,127.0.0.1:2222	109824	9	55	0	3
f127.0.0.1:1111,127.0.0.1:2222	109824	10	56	0	3
f127.0.0.1:1111,127.0.0.1:2222	109824	11	57	0	3
f127.0.0.1:1111,127.0.0.1:2222	109825	10
f127.0.0.1:1111,127.0.0.1:2222	109825	11	58	0	3
f127.0.0.1:1111,127.0.0.1:2222	109825	10
f127.0.0.1:1111,127.0.0.1:2222	109825	11	59	0	3
f127.0.0.1:1111,127.0.0.1:2222	109825	10
f127.0.0.1:1111,127.0.0.1:2222	109825	11	60	0	3
f127.0.0.1:1111,127.0.0.1:2222	109825	10
f127.0.0.1:1111,127.0.0.1:2222	109826	11	61	0	3
f127.0.0.1:1111,127.0.0.1:2222	109826	10
f127.0.0.1:1111,127.0.0.1:2222	109826	9
f127.0.0.1:2222,127.0.0.1:1111	109826	10	0	55	4
